mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_9034,OC(C#N)C#CC=O,4.36595,0.92007,0.78627,3.3631,62.29,-0.2894,-0.0878,0.2016,1316.7787,0.069522,-397.363949,-397.355504,-397.35456,-397.398566,27.296
gdb_93928,CC1CCN(C1)C(N)=O,3.55357,1.03326,0.8325,3.9569,80.11,-0.2258,0.0643,0.2901,1408.0893,0.184375,-420.468644,-420.459285,-420.45834,-420.503126,34.919
gdb_91330,CC1CC2CC(C)(C1)O2,2.66877,1.49061,1.2208,1.5046,84.37,-0.2327,0.0799,0.3126,1153.977,0.206849,-388.298938,-388.290237,-388.289292,-388.331858,34.859
gdb_42820,O=C1C2CC3(CN3)C1N2,3.17654,1.46637,1.31998,2.935,72.77,-0.2341,-0.0052,0.229,1005.3774,0.138336,-417.958739,-417.951688,-417.950744,-417.990202,28.203
gdb_128948,N#CCOC1=CN=NO1,7.76368,0.66999,0.61913,2.5319,69.0,-0.2633,-0.0831,0.1802,1609.8526,0.075041,-468.811025,-468.802217,-468.801272,-468.846441,29.053
gdb_41883,C1OC2CC=CCOC12,2.997,1.58472,1.13793,2.0445,76.28,-0.2411,0.0144,0.2556,1076.778,0.161369,-423.005682,-422.998242,-422.997298,-423.03761,29.35
gdb_128440,COC(=O)c1ccno1,4.64956,1.08467,0.8844,1.1662,67.2,-0.2777,-0.0626,0.2151,1237.8511,0.100813,-473.843371,-473.835391,-473.834447,-473.876861,27.558
gdb_28836,NC1=CN=CC(=N)C=N1,3.428,1.37423,0.99532,3.0815,89.46,-0.2051,-0.0731,0.132,1126.1229,0.114509,-412.993729,-412.986006,-412.985062,-413.026511,29.347
gdb_5617,CCc1cocc1C,3.06529,1.7863,1.23453,1.0165,73.66,-0.2134,0.0281,0.2414,1014.5941,0.153886,-347.844986,-347.836741,-347.835797,-347.877852,30.158
gdb_52277,N=COCC1NCC1=O,4.08786,0.8626,0.74608,2.872,72.13,-0.2494,-0.0396,0.2098,1463.9032,0.135075,-455.124153,-455.115172,-455.114228,-455.159391,31.387
gdb_5831,CC(C)(C(=O)C#N)O,2.96384,1.72165,1.41942,3.3339,62.29,-0.281,-0.0901,0.1909,921.2934,0.115012,-399.82246,-399.813279,-399.812335,-399.856441,32.184
gdb_45587,O=C1CC2COCCN12,3.00638,1.51348,1.14193,2.5058,73.12,-0.2347,0.0268,0.2615,1067.6597,0.150523,-439.109726,-439.102411,-439.101467,-439.141612,28.583
gdb_13324,C1CC=C(C1)NC=O,4.98189,1.34478,1.0837,3.0311,74.82,-0.2122,-0.0004,0.2118,1069.8486,0.143977,-363.909009,-363.901389,-363.900445,-363.941609,27.836
gdb_11771,N#CC12CC(C1)CO2,4.64468,1.75381,1.59732,5.0171,65.55,-0.2639,0.0133,0.2772,818.7848,0.120903,-362.650529,-362.644294,-362.64335,-362.680751,24.666
gdb_108501,CCC12CCC1CCO2,2.54523,1.46466,1.19359,1.2482,84.48,-0.2398,0.0782,0.318,1179.9822,0.206997,-388.300853,-388.292096,-388.291151,-388.334161,34.338
gdb_66777,CC12C3C1C1C3C3C2N13,3.36494,2.01843,1.73766,1.9457,75.93,-0.2172,0.0677,0.2849,851.3308,0.150057,-364.742538,-364.736353,-364.735409,-364.772638,26.719
gdb_97798,CCC#CC1CC1CO,3.43503,0.64575,0.57995,1.3284,90.48,-0.2284,0.0514,0.2799,1981.0535,0.180724,-387.050242,-387.039552,-387.038608,-387.08817,37.527
gdb_120905,CC1C2CC(CCO)N12,2.89125,1.00201,0.89022,0.5248,82.1,-0.2219,0.0808,0.3027,1408.7812,0.194151,-404.292558,-404.283049,-404.282105,-404.327234,35.679
gdb_1416,CC(OC=N)C#N,4.21935,1.83705,1.3474,3.401,56.98,-0.2856,-0.0024,0.2832,856.4029,0.100392,-340.64124,-340.633541,-340.632597,-340.673819,25.702
gdb_109799,COC1C(O)C1C1CN1,3.00684,1.10057,1.03802,2.7665,75.52,-0.2309,0.0622,0.2931,1272.5845,0.170318,-440.212133,-440.20274,-440.201796,-440.246956,34.424
gdb_7388,CC(O)C(C)CCO,3.47207,1.00668,0.82859,2.7117,74.84,-0.2603,0.0734,0.3337,1421.4056,0.197668,-387.338921,-387.328356,-387.327412,-387.374637,37.894
gdb_26011,c1c[nH]cc1CC(=O)N,4.45958,0.91881,0.88083,5.5711,75.09,-0.2119,0.0331,0.2449,1325.1376,0.137486,-418.081052,-418.07234,-418.071396,-418.116335,31.951
gdb_66641,OC12C3C1C1CC3C2O1,3.38225,1.84404,1.68316,0.9353,69.14,-0.2359,0.0784,0.3143,852.0379,0.138706,-421.795561,-421.789471,-421.788527,-421.825581,26.499
gdb_15411,COCC1NC1C=O,4.97007,1.00677,0.93143,2.7698,66.74,-0.2538,-0.0309,0.2229,1242.788,0.140465,-400.961811,-400.953053,-400.952109,-400.996106,30.176
gdb_113581,CCC1OC11CCCC1,4.13247,0.91592,0.83596,1.6977,86.19,-0.2498,0.0812,0.3309,1501.3771,0.206101,-388.301372,-388.292049,-388.291105,-388.336073,35.324
gdb_110287,CC1C2C(C)C(CO)N12,2.01096,1.45553,1.21188,2.7218,81.61,-0.23,0.0613,0.2913,1193.2744,0.193869,-404.290408,-404.280683,-404.279739,-404.32493,36.442
gdb_36286,C#CCC1C2CC1CC2,3.75614,1.03713,0.97546,0.7078,87.53,-0.258,0.0576,0.3156,1302.4362,0.184204,-349.912694,-349.904577,-349.903633,-349.945549,32.622
gdb_14876,CCC1OCC1CO,3.78457,1.2286,1.01098,2.1622,71.38,-0.2401,0.0698,0.3099,1203.5427,0.17621,-386.117795,-386.108622,-386.107678,-386.152169,32.551
gdb_9389,CCOCC(O)C#C,3.5312,1.03699,0.84445,1.8181,70.74,-0.2576,0.0305,0.2881,1367.6167,0.150039,-384.890027,-384.880096,-384.879152,-384.925557,34.347
gdb_120022,COCC1C(C)OC1=O,2.48613,1.1059,0.83238,4.6696,72.58,-0.2612,0.0131,0.2743,1411.6582,0.157381,-460.179521,-460.169856,-460.168911,-460.214994,33.722
gdb_12535,CC1CCN=COC1,3.3607,1.80474,1.2521,2.3096,72.62,-0.2395,0.02,0.2595,989.9919,0.16703,-365.074179,-365.066292,-365.065348,-365.106562,29.501
gdb_30030,Cn1cnc2c1c[nH]c2,3.39984,1.66682,1.12642,3.6856,78.69,-0.1792,0.0173,0.1966,1030.3792,0.127978,-396.969897,-396.962578,-396.961634,-397.001615,28.187
gdb_52022,C#CC(COC=O)C#C,3.15661,0.95553,0.76657,3.6101,73.9,-0.2766,0.0029,0.2795,1404.7305,0.108571,-420.56843,-420.558844,-420.557899,-420.603692,33.53
gdb_76539,OC1C(O)C11COC1=N,2.81837,1.21663,1.17747,3.0335,67.35,-0.2465,0.0234,0.2699,1112.6393,0.123495,-474.983653,-474.975219,-474.974275,-475.01685,31.286
gdb_10255,CC(C)C(C#C)C#N,2.1775,2.02108,1.10096,3.8152,74.19,-0.2848,0.0134,0.2982,1069.7361,0.13956,-326.711852,-326.702639,-326.701695,-326.745538,33.205
gdb_34190,N#CC12CC3C=CC1C23,4.18952,1.37543,1.22824,4.3815,78.87,-0.2436,-0.0142,0.2294,1006.1312,0.126847,-363.601703,-363.595079,-363.594134,-363.632575,26.959
gdb_111443,OCC1C2CC2C2CN12,2.90322,1.47076,1.17737,2.6466,76.81,-0.2287,0.0746,0.3033,1095.0111,0.173078,-403.100825,-403.093045,-403.0921,-403.132991,31.369
gdb_25884,Cc1nc(co1)C(=O)N,4.2675,1.08334,0.86868,3.4963,69.54,-0.247,-0.0197,0.2273,1267.5735,0.112968,-454.027337,-454.018798,-454.017854,-454.061,30.355
gdb_56821,CC1C(C)C1C(O)C#C,2.30083,1.22137,0.92591,1.438,84.82,-0.2587,0.0337,0.2925,1343.0309,0.179396,-387.038294,-387.027594,-387.02665,-387.074216,39.028
gdb_131660,c1c(cn[nH]c1=O)CO,2.99289,1.25956,0.89141,4.9295,71.63,-0.2347,-0.0546,0.1802,1217.2162,0.114043,-453.976856,-453.968913,-453.967969,-454.009871,29.013
gdb_45781,C1CC12CC(=O)OC=N2,3.14673,1.45302,1.12616,2.3689,71.2,-0.2586,-0.028,0.2307,1063.4025,0.125196,-437.920473,-437.913128,-437.912184,-437.952522,28.377
gdb_107670,COC12CC1CCCC2,2.995,1.26037,1.05656,1.0078,85.32,-0.2403,0.0845,0.3249,1255.2497,0.207302,-388.287746,-388.278935,-388.277991,-388.32088,34.754
gdb_23138,OCC1OCCC1=NO,2.66834,1.18476,0.885,2.5691,71.28,-0.2474,-0.0047,0.2427,1289.4191,0.147252,-476.179274,-476.170351,-476.169407,-476.213438,32.81
gdb_23649,Cc1ccnc(n1)F,3.8413,1.93409,1.29667,3.7198,61.85,-0.2639,-0.048,0.2159,868.8642,0.096395,-402.818302,-402.811682,-402.810738,-402.849736,23.859
gdb_86940,CC1CC(CC=O)C1C,3.15512,0.8661,0.77151,2.8924,86.86,-0.2453,-0.0177,0.2276,1569.9777,0.204045,-388.298482,-388.288339,-388.287395,-388.334263,37.295
gdb_26717,Cc1c(c[nH]c1N)C=O,3.18798,1.20683,0.88436,4.8004,79.29,-0.2145,-0.0262,0.1883,1262.3522,0.136317,-418.061711,-418.052518,-418.051574,-418.09596,32.885
gdb_13709,CC1CC1CCCO,5.46427,0.74726,0.70237,1.3684,79.26,-0.2608,0.0809,0.3417,1654.3821,0.19916,-350.19174,-350.181877,-350.180933,-350.227086,35.322
gdb_69461,OC12CC1C(CC2)C=O,3.03201,1.12782,1.07306,3.8894,75.52,-0.2429,-0.0189,0.224,1202.5593,0.158878,-423.032115,-423.023586,-423.022642,-423.065593,32.566
gdb_49816,N=C1OC(CC1=O)C=O,2.96313,1.27426,0.99964,3.9716,64.64,-0.2677,-0.0786,0.1891,1134.0491,0.099466,-473.852203,-473.844182,-473.843238,-473.886297,28.298
gdb_130271,C(CO)c1nc(no1)N,4.74888,0.82813,0.71659,2.8268,67.47,-0.2375,-0.0057,0.2317,1503.9755,0.124642,-471.208501,-471.199612,-471.198668,-471.243981,31.396
gdb_73342,CC12OCC3C1N3C2=O,2.35581,2.08631,1.61116,3.7633,67.69,-0.2384,-0.0116,0.2268,894.3,0.124351,-437.866124,-437.858794,-437.85785,-437.897715,28.304
gdb_51457,O=CCC1C2C=CCN12,3.11395,1.28472,1.14918,2.6445,76.65,-0.2205,-0.0273,0.1932,1113.2346,0.147783,-401.930288,-401.922331,-401.921386,-401.963593,29.908
gdb_122687,C1COC(O1)CCCO,5.2661,0.64093,0.5938,1.121,76.04,-0.2543,0.0807,0.335,1870.9,0.182061,-461.358682,-461.348705,-461.347761,-461.395955,34.37
gdb_117984,COCC(C)C(C)(C)C,2.61365,0.88447,0.7989,0.9528,92.98,-0.2499,0.0756,0.3255,1653.6717,0.248845,-390.692007,-390.680041,-390.679097,-390.728751,44.359
gdb_112146,C1C(CC(=O)C1=O)CO,2.67283,1.20803,0.98425,4.3938,68.94,-0.2293,-0.0864,0.1429,1210.4157,0.134669,-458.993814,-458.985112,-458.984168,-459.027805,31.803
gdb_100125,CCC(C)(C)OC=NC,2.6705,0.86541,0.77806,2.9853,90.84,-0.2406,0.0328,0.2735,1659.0179,0.213389,-405.559528,-405.547976,-405.547031,-405.596257,41.741
gdb_105633,CCC1(NCC1O)C#N,2.03264,1.47211,1.15149,3.1551,75.98,-0.2571,0.018,0.2751,1170.8492,0.158896,-419.197595,-419.188123,-419.187179,-419.231961,34.803
gdb_69384,CC12CC=C(C=O)C1O2,3.57116,1.17793,0.99384,4.128,76.6,-0.2526,-0.0639,0.1887,1202.4274,0.134646,-421.837084,-421.828923,-421.827979,-421.869812,30.662
gdb_49350,N=CN1C(C#C)C1C#C,1.94208,1.6037,1.23926,2.1518,79.87,-0.2371,0.0045,0.2417,1081.6632,0.109658,-379.562041,-379.55302,-379.552076,-379.595854,32.881
gdb_90324,CC1OC2=NCC(C)C12,2.52489,1.67618,1.21615,3.8307,78.83,-0.2441,0.0249,0.269,1086.5068,0.171897,-403.134245,-403.125986,-403.125042,-403.166827,32.236
gdb_46624,O=C1CCC2=CCOC12,2.71796,1.72442,1.15389,4.0129,74.78,-0.2209,-0.0268,0.1941,1044.7262,0.136894,-421.847891,-421.840421,-421.839477,-421.880425,28.299
gdb_33578,C1CC(NC1)(C#N)C#N,2.27895,1.53117,1.20141,4.5837,72.92,-0.2717,-0.0149,0.2569,1075.1386,0.126004,-396.948378,-396.939868,-396.938924,-396.983075,30.229
gdb_45245,O=C1OC2OC3CC2C13,3.64347,1.71838,1.54174,4.6056,63.39,-0.2678,-0.0019,0.2659,862.4153,0.115807,-457.783884,-457.778121,-457.777177,-457.813972,23.968
gdb_89145,OC1CC2(O)C(C#C)C12,2.24747,1.64267,1.16581,2.1213,74.54,-0.2418,0.0346,0.2763,1073.4026,0.134058,-421.754993,-421.746418,-421.745474,-421.787606,33.661
gdb_45516,O=C1NC2=NCCC2O1,4.42812,1.3456,1.08725,2.9394,67.32,-0.2645,-0.0071,0.2574,1049.9258,0.116193,-454.008481,-454.00188,-454.000936,-454.039579,25.853
gdb_47171,O=C1OCC=C2CCC12,2.45948,1.88567,1.13611,4.2204,74.8,-0.2463,-0.0061,0.2402,1046.0303,0.137355,-421.84996,-421.842552,-421.841608,-421.88209,28.479
gdb_60183,CC(C)CC1OC1C#N,2.95972,0.88912,0.78643,3.7479,80.38,-0.2961,-0.0025,0.2936,1522.6214,0.168825,-403.147655,-403.137739,-403.136795,-403.183208,35.709
gdb_1716,C1C(CO1)(C=O)O,5.01651,2.13351,1.91106,0.5876,50.59,-0.2607,-0.0478,0.2129,681.1821,0.100506,-381.570969,-381.564358,-381.563413,-381.60161,23.676
gdb_12975,CC12CC1C=CC2=O,2.75094,2.70462,1.63828,3.4153,70.33,-0.2368,-0.0498,0.187,809.7119,0.131116,-346.630031,-346.623006,-346.622062,-346.660953,27.114
gdb_19772,C1NC2C3OC1OC23,3.21787,2.95332,2.4574,1.3815,58.19,-0.2029,0.0717,0.2746,649.8422,0.122569,-399.765191,-399.759699,-399.758755,-399.79461,22.513
gdb_105390,CCC1(CC1C)OC=O,1.91551,1.26441,0.9323,4.1477,80.0,-0.2689,0.0063,0.2753,1371.1147,0.17973,-424.244424,-424.234225,-424.233281,-424.279651,36.931
gdb_69862,CC12CC1C1OC21C#C,2.73602,1.64672,1.19224,2.0037,79.48,-0.2254,0.0127,0.2381,1050.5023,0.133293,-384.581444,-384.573247,-384.572302,-384.613742,32.308
gdb_82446,CC1C2CC3(C)C2C13C,2.2607,1.70201,1.32105,0.3114,89.66,-0.2325,0.0901,0.3226,1125.6629,0.205036,-351.122707,-351.113509,-351.112565,-351.155767,36.265
gdb_6755,[NH3+]CCC#CC([O-])=O,4.27296,1.16857,0.94565,7.5445,66.43,-0.2619,-0.0248,0.2371,1172.6119,0.118944,-399.792041,-399.783546,-399.782601,-399.825855,29.515
gdb_3933,c1c(c([nH]n1)O)O,3.94308,3.35925,1.82078,2.3214,47.83,-0.207,0.0348,0.2418,624.3236,0.079639,-376.575382,-376.569108,-376.568164,-376.605221,22.904
gdb_26042,NC(C#C)C1=NC=CO1,3.18981,1.26819,1.00216,1.9179,71.89,-0.2459,-0.0031,0.2428,1157.5684,0.112878,-416.788354,-416.779978,-416.779034,-416.822338,30.277
gdb_93994,OC1CCN(C=N)C1=O,2.99984,1.35692,0.96615,4.8514,72.24,-0.2487,-0.0256,0.2231,1177.9614,0.136999,-455.181804,-455.173351,-455.172407,-455.215257,30.885
gdb_121298,COCC1CC=CCO1,4.20282,0.88204,0.76042,0.2264,81.56,-0.2418,0.0257,0.2675,1533.968,0.182468,-424.219529,-424.210315,-424.209371,-424.254055,33.731
gdb_92819,CC1CC=C2CC=CC12,2.7777,1.63033,1.20914,0.207,88.93,-0.2232,0.0243,0.2475,1097.4411,0.184745,-349.978986,-349.971203,-349.970258,-350.010921,31.638
gdb_125762,Cc1c(c(on1)N)C#C,2.02452,1.88345,0.98231,3.0174,77.78,-0.2095,0.0063,0.2158,1141.7916,0.111273,-416.789253,-416.780454,-416.77951,-416.822477,32.656
gdb_8439,CC12CN1CC2(C)C,2.70496,2.04756,1.74422,1.668,77.71,-0.2245,0.0782,0.3027,914.7076,0.187739,-329.095419,-329.086863,-329.085919,-329.127436,33.538
gdb_24493,c1cc2c(cc[nH]2)nc1,3.93184,1.70018,1.18694,3.9499,81.9,-0.2164,-0.0228,0.1936,967.4076,0.117814,-379.762053,-379.75592,-379.754975,-379.792261,25.319
gdb_110130,CCC1C(CO)C1C=O,1.85126,1.20424,0.85043,3.0721,80.48,-0.2483,-0.0275,0.2208,1435.5432,0.180502,-424.219007,-424.208643,-424.207699,-424.255126,36.931
gdb_78170,CC1C2C1C(=O)NC2C,1.96239,1.71434,1.02911,3.9573,80.0,-0.2336,0.031,0.2646,1211.4839,0.171935,-403.194945,-403.186243,-403.185299,-403.228022,33.474
gdb_52001,C(CC(=O)NC=O)C=O,7.10463,0.58161,0.54868,4.713,70.03,-0.2596,-0.0413,0.2183,1877.401,0.12126,-475.078801,-475.069023,-475.068079,-475.115767,32.242
gdb_44220,N=C1OC2C1CC21CC1,3.98413,1.24329,1.14836,2.843,77.79,-0.2563,0.027,0.2832,1112.3785,0.148638,-401.917242,-401.909755,-401.908811,-401.949386,29.571
gdb_100092,C[NH2+]C(C)(C)CC([O-])=O,3.24549,0.9026,0.84591,14.9986,83.67,-0.1675,-0.0083,0.1592,1463.8617,0.192159,-441.459089,-441.448456,-441.447512,-441.494774,39.269
gdb_17491,OC12CC3C1N3CC2,3.4478,2.43279,1.94081,2.1536,66.25,-0.2339,0.0693,0.3032,747.9933,0.143993,-363.822919,-363.8165,-363.815556,-363.852948,26.404
gdb_108606,CCC1=C(C(=O)NC1)C,2.7737,1.209,0.90699,4.1965,83.62,-0.2364,-0.0132,0.2232,1326.954,0.170343,-403.21845,-403.208436,-403.207492,-403.255141,35.153
gdb_43108,O=C1C2CC3OCC1C23,2.69743,1.93078,1.47932,2.7474,71.03,-0.2397,-0.0265,0.2132,913.4329,0.137746,-421.821118,-421.814273,-421.813329,-421.852929,26.798
gdb_39658,C1CC2C1C2C1COC1,3.97382,0.99408,0.94704,2.1876,81.88,-0.2406,0.0831,0.3237,1325.2044,0.184101,-387.031623,-387.023443,-387.022499,-387.065679,30.96
gdb_1413,CC(NC=O)C#C,5.12611,1.62042,1.38625,3.32,61.02,-0.2533,0.0207,0.274,866.1768,0.111518,-324.569051,-324.561042,-324.560098,-324.60211,27.757
gdb_86405,CC1CC2(CC2)C(C)O1,2.50249,1.37267,1.04464,1.2838,86.03,-0.2402,0.0893,0.3295,1266.9938,0.205444,-388.297505,-388.288158,-388.287214,-388.332089,36.13
gdb_129778,C1COc2c1c([nH]n2)N,3.30659,1.54276,1.07034,4.5742,71.77,-0.2005,0.0367,0.2372,1069.5453,0.127794,-434.075213,-434.06753,-434.066586,-434.10734,29.026
gdb_34848,N#CC1C2CC=CC1N2,2.64786,1.64799,1.50756,3.1597,76.06,-0.2464,-0.003,0.2434,952.8092,0.139254,-380.860889,-380.853866,-380.852921,-380.892214,28.099
gdb_112003,COC1C=CC2C1N2C,3.28389,1.17972,1.09651,1.9364,81.06,-0.2229,-0.0023,0.2207,1215.554,0.170539,-403.106241,-403.097501,-403.096557,-403.139727,32.908
gdb_11947,CC12CC1(CO)CC2,3.27631,1.59298,1.32638,1.5628,75.96,-0.2434,0.0726,0.316,1019.0209,0.17643,-348.977033,-348.968436,-348.967492,-349.009895,32.412
gdb_126775,CCn1c(=O)oc(n1)N,2.69086,1.36767,0.9628,3.6179,68.2,-0.2132,0.0337,0.2469,1204.8331,0.124916,-471.254385,-471.245728,-471.244784,-471.288302,31.296
gdb_74518,CC1=CC2(CCO2)CC1,3.74499,1.08695,0.98407,1.8206,86.33,-0.23,0.0197,0.2498,1305.8335,0.182863,-387.098304,-387.08956,-387.088616,-387.132187,33.092
gdb_99253,[NH3+]CC(=O)NCC([O-])=O,4.92864,0.68985,0.61513,9.0776,68.56,-0.2432,0.0004,0.2436,1724.5297,0.135817,-492.326185,-492.316752,-492.315808,-492.362185,33.049
gdb_438,C1C=CCC1=O,7.38256,3.60727,2.49744,2.5958,50.91,-0.2409,-0.0164,0.2245,502.2039,0.096841,-269.263802,-269.258575,-269.257631,-269.292553,19.177
gdb_104419,OCC1(O)CCCC1O,2.47751,1.36171,1.15382,1.3657,73.66,-0.2537,0.0648,0.3186,1166.3429,0.182048,-461.368899,-461.359135,-461.358191,-461.403538,36.803
gdb_101217,COC(C)C1CC(=N)O1,3.64941,0.91828,0.7976,2.9068,77.74,-0.2591,0.029,0.2882,1473.4542,0.169077,-440.279124,-440.269371,-440.268427,-440.314489,34.993
gdb_130148,c1c([nH]nc1N)CC=O,5.30029,0.84389,0.77926,2.2738,74.28,-0.2075,-0.0328,0.1747,1420.7611,0.12503,-434.095919,-434.087197,-434.086253,-434.130838,31.193
gdb_40333,C1OC1C12C3C4C(C13)N24,4.71998,1.31077,1.2652,0.8762,70.97,-0.2198,0.0528,0.2726,1005.8223,0.12411,-400.590897,-400.584068,-400.583124,-400.622625,26.611
gdb_27829,CC1=NC(O)=NC(=N)O1,2.09843,1.94722,1.01635,1.773,68.39,-0.2488,-0.0563,0.1925,1094.4342,0.101839,-470.067526,-470.059796,-470.058852,-470.100284,28.163
gdb_131467,OC1C=CC2=C1C=NO2,3.36766,1.57663,1.12169,2.6676,69.53,-0.2311,-0.0533,0.1778,1002.6589,0.102765,-436.666444,-436.659724,-436.65878,-436.697607,26.102
gdb_70203,CC12CCC(=O)CC1N2,3.21878,1.26193,1.07517,1.5567,78.57,-0.2352,-0.0193,0.2159,1179.1823,0.171822,-403.165624,-403.157225,-403.156281,-403.19891,32.706
gdb_51265,O=CNC1=CC2NC2C1,4.35348,1.0713,0.91934,2.9964,78.63,-0.2132,-0.0082,0.205,1241.0576,0.138035,-418.015961,-418.008293,-418.007349,-418.048612,29.366
gdb_40069,C1CC11CC2OCC2=C1,4.49515,1.17629,1.05207,1.5222,83.46,-0.2241,0.0038,0.2279,1175.0878,0.160427,-385.839905,-385.832467,-385.831523,-385.871706,29.954
gdb_120153,OCCC1C2C(O)CN12,2.88158,1.00842,0.89954,1.3076,75.06,-0.2314,0.0582,0.2896,1365.0265,0.170571,-440.219383,-440.21014,-440.209196,-440.253806,34.361
gdb_126894,CCN=c1ncnno1,4.39768,1.08054,0.92744,0.6594,75.04,-0.2615,-0.119,0.1425,1240.1863,0.110919,-450.065541,-450.057198,-450.056254,-450.099738,29.44
gdb_121623,CCCCC(=O)N(C)C,4.07138,0.64713,0.57019,3.3215,88.98,-0.2331,0.0365,0.2697,2039.7348,0.215114,-405.589486,-405.577699,-405.576755,-405.628065,40.44
gdb_69881,NC12CC1C1OC21C#N,2.77247,1.66159,1.20505,3.2437,70.38,-0.2513,-0.0128,0.2385,1000.9162,0.112271,-416.730191,-416.722572,-416.721628,-416.762063,29.767
gdb_99261,CC(O)CCC(=O)CO,4.60028,0.5914,0.56455,2.6428,76.45,-0.2642,-0.0222,0.2421,1990.5783,0.179011,-461.382993,-461.372123,-461.371179,-461.420375,38.506
gdb_114603,COC1CC2NC12C=O,3.20197,1.14183,0.96486,3.5795,75.5,-0.2424,-0.0361,0.2063,1253.8847,0.146286,-439.036463,-439.027695,-439.026751,-439.070199,31.837
gdb_18728,OC1CCCC2CC12,2.96143,2.09695,1.42128,1.4664,73.86,-0.2561,0.0743,0.3304,927.7649,0.179721,-349.006689,-348.999287,-348.998342,-349.037955,29.788
gdb_64505,CC1(C2CCC12)N1CC1,3.31896,1.26133,1.13682,1.1295,86.33,-0.2155,0.0943,0.3097,1191.6055,0.19444,-367.144382,-367.135828,-367.134884,-367.177137,34.129
gdb_19259,OC1C2NC2C1C=O,3.04548,2.24399,1.75783,4.3712,61.05,-0.2357,-0.0307,0.205,780.7186,0.11867,-399.751242,-399.744139,-399.743195,-399.782615,26.634
gdb_3872,c1(nc(on1)N)N,7.66889,2.23711,1.7362,2.9304,48.65,-0.221,0.0237,0.2447,661.8571,0.08068,-372.766726,-372.760678,-372.759733,-372.796145,22.794
gdb_51017,C1C(N1)(CC=O)CC=O,2.63037,1.14928,0.92434,2.3005,72.68,-0.2401,-0.0384,0.2017,1274.8777,0.144989,-439.073367,-439.063878,-439.062934,-439.109273,33.113
gdb_56847,CC(C#N)C1C2CCC12,2.82123,1.19389,1.00621,4.2415,82.71,-0.2676,0.0394,0.3071,1253.8947,0.171606,-366.001422,-365.99267,-365.991725,-366.03528,33.01
gdb_20796,CCc1c(cn[nH]1)N,3.08456,1.82644,1.24916,2.3345,70.89,-0.1969,0.0285,0.2255,986.8664,0.144075,-360.064178,-360.055799,-360.054855,-360.097738,29.963
gdb_100989,CC(CO)C1(C)COC1,2.65303,1.01928,0.9559,2.5432,80.92,-0.2433,0.0683,0.3116,1380.193,0.203938,-425.401334,-425.390856,-425.389912,-425.43689,38.382
gdb_120543,C1C(CN1CCO)C=O,4.04996,0.78634,0.74179,2.1967,77.43,-0.2251,-0.0276,0.1975,1560.4322,0.169615,-440.256029,-440.246357,-440.245413,-440.292076,34.131
gdb_111457,CCC1C2NC2C=C1C,2.09419,1.63469,1.02366,1.2736,87.92,-0.222,0.0212,0.2432,1246.9102,0.194809,-367.20618,-367.197115,-367.196171,-367.239849,34.933
gdb_114836,COC1CC2CCC1C2,3.01603,1.2974,1.22544,0.9857,84.62,-0.2442,0.0804,0.3246,1174.6098,0.208978,-388.307162,-388.298982,-388.298037,-388.339875,32.661
gdb_45676,C1C2=NCC(=O)N2C=N1,3.2943,1.71653,1.14447,0.967,69.09,-0.2532,-0.0392,0.2141,980.2908,0.10371,-432.922054,-432.91543,-432.914486,-432.953286,25.023
gdb_124892,CC1(CO1)C1=CN=NN1,3.74725,1.26297,1.04594,4.5299,70.45,-0.2536,-0.0059,0.2477,1123.1637,0.125109,-434.047836,-434.040047,-434.039103,-434.080564,28.899
gdb_104615,CC(C)CC1(CC1)OC,2.26554,1.07774,0.96339,1.0099,89.05,-0.2451,0.0785,0.3236,1445.6209,0.226289,-389.472313,-389.461317,-389.460373,-389.508237,40.934
gdb_2687,CCCCC#CC,10.57506,0.79378,0.75556,0.1289,77.09,-0.2394,0.0648,0.3042,1545.7379,0.16945,-273.774103,-273.764541,-273.763597,-273.810299,31.904
gdb_33861,N#CC12CC1C1CN1C2,4.01638,1.29709,1.15956,4.233,76.27,-0.2428,0.0157,0.2585,1063.2293,0.138375,-380.84691,-380.839758,-380.838814,-380.878371,28.479
gdb_46391,O=C1COC1CN1CC1,3.95128,0.95249,0.81749,1.5732,73.82,-0.2412,-0.0348,0.2064,1388.4034,0.146088,-439.039588,-439.030957,-439.030012,-439.074041,31.097
gdb_56680,CC1(CCO1)C(O)C#C,2.73028,1.33498,1.12806,1.7106,76.64,-0.2527,0.037,0.2897,1154.3541,0.156634,-422.97333,-422.963828,-422.962884,-423.007495,35.668
gdb_131569,c1c(onn1)C#CCO,7.53682,0.64934,0.60008,5.1883,76.3,-0.2562,-0.061,0.1952,1715.706,0.087962,-452.680325,-452.671978,-452.671034,-452.715326,28.28
gdb_131420,OC1=NOC(=O)NC1=N,3.24942,1.4918,1.02241,3.5924,60.86,-0.2785,-0.0689,0.2095,1037.3786,0.078585,-505.959311,-505.952145,-505.951201,-505.991206,26.823
gdb_1967,COC1CC(=O)C1,8.2862,1.51186,1.35316,2.968,58.38,-0.2422,-0.0209,0.2212,872.3949,0.123071,-345.650105,-345.642843,-345.641899,-345.681734,25.861
